order_id,order_date,customer_id,gross_amount,payment_instrument,contracted_mdr_rate,refund_amount,refund_date,expected_mdr,expected_gst_on_mdr,expected_tds,expected_net_amount
ORD-11727,2026-01-01,CUST-7884,13606.58,NetBanking,0.015,0.00,,204.10,36.74,136.07,13229.67
ORD-11728,2026-01-09,CUST-8485,3701.21,Card,0.02,0.00,,74.02,13.32,37.01,3576.86
ORD-11729,2026-01-24,CUST-1716,9295.21,NetBanking,0.015,0.00,,139.43,25.10,92.95,9037.73
ORD-11730,2026-01-07,CUST-4037,9757.24,UPI,0.00,0.00,,0.00,0.00,97.57,9659.67
ORD-11731,2026-01-19,CUST-1233,6275.74,UPI,0.00,0.00,,0.00,0.00,62.76,6212.98
ORD-11732,2026-01-11,CUST-1889,4490.23,UPI,0.00,0.00,,0.00,0.00,44.90,4445.33
ORD-11733,2026-01-25,CUST-1731,14602.54,UPI,0.00,0.00,,0.00,0.00,146.03,14456.51
ORD-11734,2026-01-09,CUST-9326,9075.63,Card,0.02,0.00,,181.51,32.67,90.76,8770.69
ORD-11735,2026-01-08,CUST-6008,8125.72,UPI,0.00,0.00,,0.00,0.00,81.26,8044.46
ORD-11736,2026-01-20,CUST-8171,5951.76,UPI,0.00,0.00,,0.00,0.00,59.52,5892.24
ORD-11737,2026-01-26,CUST-4088,7786.24,Card,0.02,0.00,,155.72,28.03,77.86,7524.63
ORD-11738,2026-01-03,CUST-8313,4885.72,UPI,0.00,0.00,,0.00,0.00,48.86,4836.86
ORD-11739,2026-01-09,CUST-9090,12064.31,UPI,0.00,0.00,,0.00,0.00,120.64,11943.67
ORD-11740,2026-01-28,CUST-4430,10649.66,UPI,0.00,0.00,,0.00,0.00,106.50,10543.16
ORD-11741,2026-01-20,CUST-8145,5003.40,Card,0.02,0.00,,100.07,18.01,50.03,4835.29
ORD-11742,2026-01-12,CUST-1242,4781.48,UPI,0.00,0.00,,0.00,0.00,47.81,4733.67
ORD-11743,2026-01-28,CUST-9494,12124.00,Card,0.02,0.00,,242.48,43.65,121.24,11716.63
ORD-11744,2026-01-15,CUST-1646,234.74,UPI,0.00,0.00,,0.00,0.00,2.35,232.39
ORD-11745,2026-01-23,CUST-7572,1883.68,UPI,0.00,0.00,,0.00,0.00,18.84,1864.84
ORD-11746,2026-01-12,CUST-2374,2841.07,UPI,0.00,0.00,,0.00,0.00,28.41,2812.66
ORD-11747,2026-01-04,CUST-2690,9502.45,UPI,0.00,0.00,,0.00,0.00,95.02,9407.43
ORD-11748,2026-01-04,CUST-7852,4997.20,Wallet,0.018,1611.86,2026-01-07,89.95,16.19,49.97,3229.23
ORD-11749,2026-01-13,CUST-1444,5518.22,UPI,0.00,0.00,,0.00,0.00,55.18,5463.04
ORD-11750,2026-01-10,CUST-5008,2626.02,UPI,0.00,0.00,,0.00,0.00,26.26,2599.76
ORD-11751,2026-01-30,CUST-1493,11888.47,Card,0.02,0.00,,237.77,42.80,118.88,11489.02
ORD-11752,2026-01-19,CUST-5761,9124.61,UPI,0.00,0.00,,0.00,0.00,91.25,9033.36
ORD-11753,2026-01-16,CUST-5190,12507.29,UPI,0.00,6746.94,2026-01-19,0.00,0.00,125.07,5635.28
ORD-11754,2026-01-24,CUST-1755,14732.20,NetBanking,0.015,0.00,,220.98,39.78,147.32,14324.12
ORD-11755,2026-01-23,CUST-5060,10387.30,Card,0.02,0.00,,207.75,37.40,103.87,10038.28
ORD-11756,2026-01-05,CUST-8130,1448.94,UPI,0.00,170.90,2026-01-08,0.00,0.00,14.49,1263.55
ORD-11757,2026-01-29,CUST-1560,13841.55,Card,0.02,0.00,,276.83,49.83,138.42,13376.47
ORD-11758,2026-01-15,CUST-2461,3165.03,UPI,0.00,0.00,,0.00,0.00,31.65,3133.38
ORD-11759,2026-01-08,CUST-3515,7345.59,UPI,0.00,0.00,,0.00,0.00,73.46,7272.13
ORD-11760,2026-01-29,CUST-2287,12611.60,Card,0.02,0.00,,252.23,45.40,126.12,12187.85
ORD-11761,2026-01-12,CUST-7922,4859.65,UPI,0.00,0.00,,0.00,0.00,48.60,4811.05
ORD-11762,2026-01-16,CUST-8416,10638.54,Card,0.02,0.00,,212.77,38.30,106.39,10281.08
ORD-11763,2026-01-11,CUST-7364,14867.64,UPI,0.00,0.00,,0.00,0.00,148.68,14718.96
ORD-11764,2026-01-20,CUST-1815,12351.96,UPI,0.00,0.00,,0.00,0.00,123.52,12228.44
ORD-11765,2026-01-02,CUST-5867,12676.95,UPI,0.00,0.00,,0.00,0.00,126.77,12550.18
ORD-11766,2026-01-23,CUST-6319,7203.56,Card,0.02,0.00,,144.07,25.93,72.04,6961.52
ORD-11767,2026-01-21,CUST-6353,7568.46,NetBanking,0.015,0.00,,113.53,20.44,75.68,7358.81
ORD-11768,2026-01-29,CUST-2384,3605.25,UPI,0.00,0.00,,0.00,0.00,36.05,3569.20
ORD-11769,2026-01-29,CUST-8238,12130.23,UPI,0.00,0.00,,0.00,0.00,121.30,12008.93
ORD-11770,2026-01-10,CUST-9664,11956.89,UPI,0.00,0.00,,0.00,0.00,119.57,11837.32
ORD-11771,2026-01-15,CUST-3970,14601.07,Wallet,0.018,0.00,,262.82,47.31,146.01,14144.93
ORD-11772,2026-01-18,CUST-1025,10634.94,UPI,0.00,0.00,,0.00,0.00,106.35,10528.59
ORD-11773,2026-01-15,CUST-6154,7179.81,Card,0.02,0.00,,143.60,25.85,71.80,6938.56
ORD-11774,2026-01-19,CUST-8192,10647.06,Wallet,0.018,0.00,,191.65,34.50,106.47,10314.44
ORD-11775,2026-01-28,CUST-6957,2911.33,Card,0.02,0.00,,58.23,10.48,29.11,2813.51
ORD-11776,2026-01-07,CUST-4395,4005.35,Wallet,0.018,0.00,,72.10,12.98,40.05,3880.22
ORD-11777,2026-01-05,CUST-7071,419.87,UPI,0.00,0.00,,0.00,0.00,4.20,415.67
ORD-11778,2026-01-17,CUST-8507,8645.84,UPI,0.00,0.00,,0.00,0.00,86.46,8559.38
ORD-11779,2026-01-26,CUST-6756,5101.88,UPI,0.00,0.00,,0.00,0.00,51.02,5050.86
ORD-11780,2026-01-28,CUST-5942,8086.57,Wallet,0.018,0.00,,145.56,26.20,80.87,7833.94
ORD-11781,2026-01-27,CUST-5027,3364.26,UPI,0.00,0.00,,0.00,0.00,33.64,3330.62
ORD-11782,2026-01-16,CUST-6938,14268.97,Card,0.02,0.00,,285.38,51.37,142.69,13789.53
ORD-11783,2026-01-04,CUST-5853,12967.59,UPI,0.00,0.00,,0.00,0.00,129.68,12837.91
ORD-11784,2026-01-06,CUST-7474,4938.76,Wallet,0.018,0.00,,88.90,16.00,49.39,4784.47
ORD-11785,2026-01-28,CUST-5349,1879.24,UPI,0.00,0.00,,0.00,0.00,18.79,1860.45
ORD-11786,2026-01-12,CUST-2421,5915.11,Wallet,0.018,0.00,,106.47,19.16,59.15,5730.33
ORD-11787,2026-01-10,CUST-5408,7523.46,Card,0.02,0.00,,150.47,27.08,75.23,7270.68
ORD-11788,2026-01-14,CUST-3575,11839.95,UPI,0.00,0.00,,0.00,0.00,118.40,11721.55
ORD-11789,2026-01-04,CUST-1065,11020.32,UPI,0.00,0.00,,0.00,0.00,110.20,10910.12
ORD-11790,2026-01-25,CUST-7255,4491.81,Card,0.02,0.00,,89.84,16.17,44.92,4340.88
ORD-11791,2026-01-09,CUST-5419,4392.79,UPI,0.00,0.00,,0.00,0.00,43.93,4348.86
ORD-11792,2026-01-26,CUST-8032,13036.85,UPI,0.00,0.00,,0.00,0.00,130.37,12906.48
ORD-11793,2026-01-02,CUST-7629,14569.39,UPI,0.00,0.00,,0.00,0.00,145.69,14423.70
ORD-11794,2026-01-05,CUST-1264,10426.08,UPI,0.00,0.00,,0.00,0.00,104.26,10321.82
ORD-11795,2026-01-29,CUST-6692,9743.87,UPI,0.00,0.00,,0.00,0.00,97.44,9646.43
ORD-11796,2026-01-26,CUST-5549,4695.11,Wallet,0.018,0.00,,84.51,15.21,46.95,4548.44
ORD-11797,2026-01-25,CUST-7065,12392.27,UPI,0.00,0.00,,0.00,0.00,123.92,12268.35
ORD-11798,2026-01-24,CUST-5677,6153.96,Card,0.02,0.00,,123.08,22.15,61.54,5947.19
ORD-11799,2026-01-02,CUST-8640,6425.33,UPI,0.00,0.00,,0.00,0.00,64.25,6361.08
ORD-11800,2026-01-07,CUST-9245,973.58,Card,0.02,0.00,,19.47,3.50,9.74,940.87
ORD-11801,2026-01-27,CUST-7976,12277.30,NetBanking,0.015,0.00,,184.16,33.15,122.77,11937.22
ORD-11802,2026-01-23,CUST-3939,13663.96,International Card,0.03,0.00,,409.92,73.79,136.64,13043.61
ORD-11803,2026-01-11,CUST-1340,1034.74,NetBanking,0.015,0.00,,15.52,2.79,10.35,1006.08
ORD-11804,2026-01-11,CUST-6202,3512.51,UPI,0.00,0.00,,0.00,0.00,35.13,3477.38
ORD-11805,2026-01-24,CUST-9720,14054.66,UPI,0.00,0.00,,0.00,0.00,140.55,13914.11
ORD-11806,2026-01-28,CUST-7981,6045.86,UPI,0.00,0.00,,0.00,0.00,60.46,5985.40
ORD-11807,2026-01-17,CUST-3775,8819.53,Card,0.02,0.00,,176.39,31.75,88.20,8523.19
ORD-11808,2026-01-06,CUST-1890,6229.60,Wallet,0.018,0.00,,112.13,20.18,62.30,6034.99
ORD-11809,2026-01-05,CUST-2369,3975.29,UPI,0.00,0.00,,0.00,0.00,39.75,3935.54
ORD-11810,2026-01-02,CUST-2894,2533.38,UPI,0.00,0.00,,0.00,0.00,25.33,2508.05
ORD-11811,2026-01-05,CUST-9592,5631.57,UPI,0.00,0.00,,0.00,0.00,56.32,5575.25
ORD-11812,2026-01-15,CUST-1267,10953.75,Wallet,0.018,0.00,,197.17,35.49,109.54,10611.55
ORD-11813,2026-01-02,CUST-3822,3888.22,UPI,0.00,0.00,,0.00,0.00,38.88,3849.34
ORD-11814,2026-01-25,CUST-2257,14636.67,Card,0.02,0.00,,292.73,52.69,146.37,14144.88
ORD-11815,2026-01-20,CUST-9910,4836.48,UPI,0.00,0.00,,0.00,0.00,48.36,4788.12
ORD-11816,2026-01-30,CUST-3911,8310.72,Card,0.02,0.00,,166.21,29.92,83.11,8031.48
ORD-11817,2026-01-04,CUST-2109,2459.34,Card,0.02,0.00,,49.19,8.85,24.59,2376.71
ORD-11818,2026-01-24,CUST-3956,6908.27,Card,0.02,0.00,,138.17,24.87,69.08,6676.15
ORD-11819,2026-01-05,CUST-9676,800.82,UPI,0.00,0.00,,0.00,0.00,8.01,792.81
ORD-11820,2026-01-28,CUST-8675,10799.00,UPI,0.00,0.00,,0.00,0.00,107.99,10691.01
ORD-11821,2026-01-26,CUST-2151,3310.60,UPI,0.00,0.00,,0.00,0.00,33.11,3277.49
ORD-11822,2026-01-12,CUST-9402,406.45,Card,0.02,0.00,,8.13,1.46,4.06,392.80
ORD-11823,2026-01-16,CUST-8494,1128.29,NetBanking,0.015,0.00,,16.92,3.05,11.28,1097.04
ORD-11824,2026-01-29,CUST-1713,13308.39,Card,0.02,0.00,,266.17,47.91,133.08,12861.23
ORD-11825,2026-01-24,CUST-1784,6091.69,UPI,0.00,0.00,,0.00,0.00,60.92,6030.77
ORD-11826,2026-01-09,CUST-4718,13128.62,UPI,0.00,0.00,,0.00,0.00,131.29,12997.33
ORD-11827,2026-01-11,CUST-4708,6730.86,UPI,0.00,0.00,,0.00,0.00,67.31,6663.55
ORD-11828,2026-01-21,CUST-2555,10459.50,UPI,0.00,0.00,,0.00,0.00,104.60,10354.90
ORD-11829,2026-01-29,CUST-2787,12653.31,Card,0.02,0.00,,253.07,45.55,126.53,12228.16
ORD-11830,2026-01-02,CUST-4880,500.15,UPI,0.00,0.00,,0.00,0.00,5.00,495.15
ORD-11831,2026-01-22,CUST-6067,8875.88,Card,0.02,0.00,,177.52,31.95,88.76,8577.65
ORD-11832,2026-01-16,CUST-1414,11945.76,Card,0.02,0.00,,238.92,43.01,119.46,11544.37
ORD-11833,2026-01-26,CUST-4897,9155.50,UPI,0.00,0.00,,0.00,0.00,91.56,9063.94
ORD-11834,2026-01-23,CUST-5570,2743.73,UPI,0.00,0.00,,0.00,0.00,27.44,2716.29
ORD-11835,2026-01-25,CUST-5477,5248.20,UPI,0.00,0.00,,0.00,0.00,52.48,5195.72
ORD-11836,2026-01-21,CUST-5759,13565.84,NetBanking,0.015,0.00,,203.49,36.63,135.66,13190.06
ORD-11837,2026-01-30,CUST-6373,9367.79,NetBanking,0.015,0.00,,140.52,25.29,93.68,9108.30
ORD-11838,2026-01-18,CUST-5796,7044.36,Wallet,0.018,0.00,,126.80,22.82,70.44,6824.30
ORD-11839,2026-01-18,CUST-1815,8406.44,UPI,0.00,0.00,,0.00,0.00,84.06,8322.38
ORD-11840,2026-01-21,CUST-1416,11344.20,NetBanking,0.015,3788.17,2026-01-27,170.16,30.63,113.44,7241.80
ORD-11841,2026-01-21,CUST-2421,14442.08,NetBanking,0.015,0.00,,216.63,38.99,144.42,14042.04
ORD-11842,2026-01-17,CUST-3962,4372.56,UPI,0.00,0.00,,0.00,0.00,43.73,4328.83
ORD-11843,2026-01-25,CUST-6880,12227.86,UPI,0.00,0.00,,0.00,0.00,122.28,12105.58
ORD-11844,2026-01-06,CUST-3260,10617.92,Card,0.02,0.00,,212.36,38.22,106.18,10261.16
ORD-11845,2026-01-17,CUST-9774,1873.88,UPI,0.00,0.00,,0.00,0.00,18.74,1855.14
ORD-11846,2026-01-30,CUST-8864,11204.46,Card,0.02,0.00,,224.09,40.34,112.04,10827.99
ORD-11847,2026-01-10,CUST-3274,2576.93,UPI,0.00,0.00,,0.00,0.00,25.77,2551.16
ORD-11848,2026-01-24,CUST-6974,12817.57,UPI,0.00,0.00,,0.00,0.00,128.18,12689.39
ORD-11849,2026-01-12,CUST-6311,4513.97,UPI,0.00,0.00,,0.00,0.00,45.14,4468.83
ORD-11850,2026-01-13,CUST-8045,14549.44,Card,0.02,0.00,,290.99,52.38,145.49,14060.58
ORD-11851,2026-01-16,CUST-8843,8927.99,UPI,0.00,0.00,,0.00,0.00,89.28,8838.71
ORD-11852,2026-01-05,CUST-6556,4891.61,NetBanking,0.015,0.00,,73.37,13.21,48.92,4756.11
ORD-11853,2026-01-14,CUST-9860,3297.46,UPI,0.00,0.00,,0.00,0.00,32.97,3264.49
ORD-11854,2026-01-23,CUST-7635,5823.41,UPI,0.00,0.00,,0.00,0.00,58.23,5765.18
ORD-11855,2026-01-15,CUST-1726,11466.88,Wallet,0.018,0.00,,206.40,37.15,114.67,11108.66
ORD-11856,2026-01-08,CUST-3815,2656.61,Card,0.02,0.00,,53.13,9.56,26.57,2567.35
ORD-11857,2026-01-20,CUST-1607,13636.52,UPI,0.00,0.00,,0.00,0.00,136.37,13500.15
ORD-11858,2026-01-08,CUST-2074,10529.98,UPI,0.00,0.00,,0.00,0.00,105.30,10424.68
ORD-11859,2026-01-13,CUST-4838,10748.76,UPI,0.00,0.00,,0.00,0.00,107.49,10641.27
ORD-11860,2026-01-24,CUST-7683,3851.86,UPI,0.00,1619.15,2026-01-28,0.00,0.00,38.52,2194.19
ORD-11861,2026-01-15,CUST-4389,11260.27,UPI,0.00,0.00,,0.00,0.00,112.60,11147.67
ORD-11862,2026-01-10,CUST-8211,10398.81,Card,0.02,0.00,,207.98,37.44,103.99,10049.40
ORD-11863,2026-01-14,CUST-9640,11827.87,Card,0.02,0.00,,236.56,42.58,118.28,11430.45
ORD-11864,2026-01-19,CUST-2480,13695.71,Card,0.02,0.00,,273.91,49.30,136.96,13235.54
ORD-11865,2026-01-24,CUST-4680,3215.89,Card,0.02,0.00,,64.32,11.58,32.16,3107.83
ORD-11866,2026-01-08,CUST-6616,8083.75,Card,0.02,0.00,,161.68,29.10,80.84,7812.13
ORD-11867,2026-01-21,CUST-9422,4770.94,Card,0.02,0.00,,95.42,17.18,47.71,4610.63
ORD-11868,2026-01-23,CUST-3347,4372.67,UPI,0.00,0.00,,0.00,0.00,43.73,4328.94
ORD-11869,2026-01-08,CUST-8098,10632.68,UPI,0.00,0.00,,0.00,0.00,106.33,10526.35
ORD-11870,2026-01-21,CUST-4046,14352.07,UPI,0.00,0.00,,0.00,0.00,143.52,14208.55
ORD-11871,2026-01-09,CUST-1023,13995.58,Card,0.02,0.00,,279.91,50.38,139.96,13525.33
ORD-11872,2026-01-07,CUST-8652,466.96,Wallet,0.018,0.00,,8.41,1.51,4.67,452.37
ORD-11873,2026-01-29,CUST-8143,13499.52,Wallet,0.018,0.00,,242.99,43.74,135.00,13077.79
ORD-11874,2026-01-01,CUST-2779,5129.69,UPI,0.00,0.00,,0.00,0.00,51.30,5078.39
ORD-11875,2026-01-01,CUST-1258,6482.49,UPI,0.00,0.00,,0.00,0.00,64.82,6417.67
ORD-11876,2026-01-10,CUST-5341,2469.80,Card,0.02,983.21,2026-01-13,49.40,8.89,24.70,1403.60
ORD-11877,2026-01-24,CUST-4196,13859.37,NetBanking,0.015,0.00,,207.89,37.42,138.59,13475.47
ORD-11878,2026-01-07,CUST-2193,916.26,UPI,0.00,0.00,,0.00,0.00,9.16,907.10
ORD-11879,2026-01-21,CUST-7993,4099.91,UPI,0.00,0.00,,0.00,0.00,41.00,4058.91
ORD-11880,2026-01-12,CUST-1573,11948.88,Card,0.02,0.00,,238.98,43.02,119.49,11547.39
ORD-11881,2026-01-10,CUST-7127,10525.17,UPI,0.00,0.00,,0.00,0.00,105.25,10419.92
ORD-11882,2026-01-21,CUST-9166,1604.64,UPI,0.00,0.00,,0.00,0.00,16.05,1588.59
ORD-11883,2026-01-05,CUST-5526,2814.32,UPI,0.00,0.00,,0.00,0.00,28.14,2786.18
ORD-11884,2026-01-02,CUST-7852,2088.13,NetBanking,0.015,0.00,,31.32,5.64,20.88,2030.29
ORD-11885,2026-01-04,CUST-8822,5730.02,UPI,0.00,0.00,,0.00,0.00,57.30,5672.72
ORD-11886,2026-01-15,CUST-4932,1547.34,Card,0.02,0.00,,30.95,5.57,15.47,1495.35
ORD-11887,2026-01-14,CUST-8147,8532.59,UPI,0.00,0.00,,0.00,0.00,85.33,8447.26
ORD-11888,2026-01-23,CUST-1092,10029.46,UPI,0.00,0.00,,0.00,0.00,100.29,9929.17
ORD-11889,2026-01-25,CUST-8018,4532.57,UPI,0.00,0.00,,0.00,0.00,45.33,4487.24
ORD-11890,2026-01-05,CUST-7875,6018.92,UPI,0.00,0.00,,0.00,0.00,60.19,5958.73
ORD-11891,2026-01-02,CUST-7125,12943.73,UPI,0.00,0.00,,0.00,0.00,129.44,12814.29
ORD-11892,2026-01-18,CUST-3500,4550.63,UPI,0.00,0.00,,0.00,0.00,45.51,4505.12
ORD-11893,2026-01-03,CUST-8496,1767.55,UPI,0.00,0.00,,0.00,0.00,17.68,1749.87
ORD-11894,2026-01-23,CUST-9598,11684.46,Card,0.02,0.00,,233.69,42.06,116.84,11291.87
ORD-11895,2026-01-03,CUST-1722,2346.48,Card,0.02,0.00,,46.93,8.45,23.46,2267.64
ORD-11896,2026-01-13,CUST-1330,8038.74,UPI,0.00,0.00,,0.00,0.00,80.39,7958.35
ORD-11897,2026-01-03,CUST-6614,6391.77,Card,0.02,0.00,,127.84,23.01,63.92,6177.00
ORD-11898,2026-01-10,CUST-6611,7418.24,Card,0.02,0.00,,148.36,26.70,74.18,7169.00
ORD-11899,2026-01-24,CUST-1329,13186.84,UPI,0.00,0.00,,0.00,0.00,131.87,13054.97
ORD-11900,2026-01-01,CUST-2793,1770.16,UPI,0.00,0.00,,0.00,0.00,17.70,1752.46
ORD-11901,2026-01-12,CUST-7170,7769.92,Card,0.02,0.00,,155.40,27.97,77.70,7508.85
ORD-11902,2026-01-28,CUST-9411,7637.70,NetBanking,0.015,3072.22,2026-01-29,114.57,20.62,76.38,4353.91
ORD-11903,2026-01-25,CUST-7041,4395.23,Card,0.02,0.00,,87.90,15.82,43.95,4247.56
ORD-11904,2026-01-22,CUST-8644,715.03,UPI,0.00,0.00,,0.00,0.00,7.15,707.88
ORD-11905,2026-01-11,CUST-2417,7672.15,NetBanking,0.015,0.00,,115.08,20.71,76.72,7459.64
ORD-11906,2026-01-24,CUST-8391,4276.61,UPI,0.00,0.00,,0.00,0.00,42.77,4233.84
ORD-11907,2026-01-02,CUST-6239,6713.79,UPI,0.00,0.00,,0.00,0.00,67.14,6646.65
ORD-11908,2026-01-12,CUST-3196,3114.91,UPI,0.00,0.00,,0.00,0.00,31.15,3083.76
ORD-11909,2026-01-14,CUST-2816,6843.89,UPI,0.00,0.00,,0.00,0.00,68.44,6775.45
ORD-11910,2026-01-16,CUST-4849,13230.24,UPI,0.00,0.00,,0.00,0.00,132.30,13097.94
ORD-11911,2026-01-27,CUST-1948,7570.05,Card,0.02,0.00,,151.40,27.25,75.70,7315.70
ORD-11912,2026-01-06,CUST-6660,2826.73,UPI,0.00,0.00,,0.00,0.00,28.27,2798.46
ORD-11913,2026-01-28,CUST-9217,2211.80,UPI,0.00,0.00,,0.00,0.00,22.12,2189.68
ORD-11914,2026-01-07,CUST-6604,13585.14,International Card,0.03,0.00,,407.55,73.36,135.85,12968.38
ORD-11915,2026-01-16,CUST-1910,6040.97,Card,0.02,0.00,,120.82,21.75,60.41,5837.99
ORD-11916,2026-01-22,CUST-1100,9171.79,UPI,0.00,4543.26,2026-01-26,0.00,0.00,91.72,4536.81
ORD-11917,2026-01-27,CUST-2179,7880.27,Card,0.02,0.00,,157.61,28.37,78.80,7615.49
ORD-11918,2026-01-12,CUST-7855,7173.35,Card,0.02,0.00,,143.47,25.82,71.73,6932.33
ORD-11919,2026-01-10,CUST-1107,7665.43,Card,0.02,0.00,,153.31,27.60,76.65,7407.87
ORD-11920,2026-01-30,CUST-1874,10908.99,NetBanking,0.015,0.00,,163.63,29.45,109.09,10606.82
ORD-11921,2026-01-26,CUST-1559,6513.56,NetBanking,0.015,0.00,,97.70,17.59,65.14,6333.13
ORD-11922,2026-01-01,CUST-1043,10434.28,NetBanking,0.015,0.00,,156.51,28.17,104.34,10145.26
ORD-11923,2026-01-17,CUST-1916,10571.23,Card,0.02,0.00,,211.42,38.06,105.71,10216.04
ORD-11924,2026-01-12,CUST-1818,6176.40,UPI,0.00,0.00,,0.00,0.00,61.76,6114.64
ORD-11925,2026-01-28,CUST-1906,2806.12,Card,0.02,0.00,,56.12,10.10,28.06,2711.84
ORD-11926,2026-01-20,CUST-8963,6830.33,UPI,0.00,0.00,,0.00,0.00,68.30,6762.03
ORD-11927,2026-01-15,CUST-1802,6397.63,UPI,0.00,0.00,,0.00,0.00,63.98,6333.65
ORD-11928,2026-01-19,CUST-9651,7670.14,UPI,0.00,0.00,,0.00,0.00,76.70,7593.44
ORD-11929,2026-01-03,CUST-3808,1695.22,Card,0.02,0.00,,33.90,6.10,16.95,1638.27
ORD-11930,2026-01-22,CUST-7096,2768.87,Wallet,0.018,0.00,,49.84,8.97,27.69,2682.37
ORD-11931,2026-01-04,CUST-9823,11146.20,UPI,0.00,0.00,,0.00,0.00,111.46,11034.74
ORD-11932,2026-01-30,CUST-2556,12128.97,UPI,0.00,0.00,,0.00,0.00,121.29,12007.68
ORD-11933,2026-01-11,CUST-7805,1237.75,UPI,0.00,0.00,,0.00,0.00,12.38,1225.37
ORD-11934,2026-01-09,CUST-9080,13632.72,NetBanking,0.015,0.00,,204.49,36.81,136.33,13255.09
ORD-11935,2026-01-22,CUST-5799,14226.45,UPI,0.00,0.00,,0.00,0.00,142.26,14084.19
ORD-11936,2026-01-09,CUST-5327,11619.52,UPI,0.00,0.00,,0.00,0.00,116.20,11503.32
ORD-11937,2026-01-20,CUST-1537,2620.61,UPI,0.00,0.00,,0.00,0.00,26.21,2594.40
ORD-11938,2026-01-23,CUST-2652,1932.27,UPI,0.00,0.00,,0.00,0.00,19.32,1912.95
ORD-11939,2026-01-26,CUST-2551,1055.27,UPI,0.00,0.00,,0.00,0.00,10.55,1044.72
ORD-11940,2026-01-20,CUST-7163,6172.52,UPI,0.00,0.00,,0.00,0.00,61.73,6110.79
ORD-11941,2026-01-01,CUST-7201,7253.98,Card,0.02,0.00,,145.08,26.11,72.54,7010.25
ORD-11942,2026-01-12,CUST-5710,14881.84,Card,0.02,0.00,,297.64,53.58,148.82,14381.80
ORD-11943,2026-01-22,CUST-3180,7924.64,UPI,0.00,0.00,,0.00,0.00,79.25,7845.39
ORD-11944,2026-01-07,CUST-5687,1488.81,UPI,0.00,0.00,,0.00,0.00,14.89,1473.92
ORD-11945,2026-01-01,CUST-8979,1479.40,Card,0.02,0.00,,29.59,5.33,14.79,1429.69
ORD-11946,2026-01-16,CUST-2446,1441.33,International Card,0.03,0.00,,43.24,7.78,14.41,1375.90
ORD-11947,2026-01-08,CUST-8894,13202.26,UPI,0.00,0.00,,0.00,0.00,132.02,13070.24
ORD-11948,2026-01-13,CUST-7341,12660.57,Card,0.02,0.00,,253.21,45.58,126.61,12235.17
ORD-11949,2026-01-24,CUST-3365,11743.41,Card,0.02,0.00,,234.87,42.28,117.43,11348.83
ORD-11950,2026-01-13,CUST-1372,12014.44,Card,0.02,0.00,,240.29,43.25,120.14,11610.76
ORD-11951,2026-01-13,CUST-1124,13169.13,UPI,0.00,0.00,,0.00,0.00,131.69,13037.44
ORD-11952,2026-01-19,CUST-8849,9926.53,UPI,0.00,5559.42,2026-01-21,0.00,0.00,99.27,4267.84
ORD-11953,2026-01-13,CUST-6302,2333.68,Wallet,0.018,0.00,,42.01,7.56,23.34,2260.77
ORD-11954,2026-01-08,CUST-2142,6417.07,Card,0.02,0.00,,128.34,23.10,64.17,6201.46
ORD-11955,2026-01-30,CUST-6062,3733.74,NetBanking,0.015,0.00,,56.01,10.08,37.34,3630.31
ORD-11956,2026-01-28,CUST-1557,10909.42,NetBanking,0.015,0.00,,163.64,29.46,109.09,10607.23
ORD-11957,2026-01-28,CUST-9348,5383.50,Wallet,0.018,0.00,,96.90,17.44,53.84,5215.32
ORD-11958,2026-01-15,CUST-2137,264.52,Wallet,0.018,0.00,,4.76,0.86,2.65,256.25
ORD-11959,2026-01-27,CUST-7446,5728.78,UPI,0.00,0.00,,0.00,0.00,57.29,5671.49
ORD-11960,2026-01-10,CUST-3063,5471.93,UPI,0.00,0.00,,0.00,0.00,54.72,5417.21
ORD-11961,2026-01-25,CUST-5919,2933.77,UPI,0.00,0.00,,0.00,0.00,29.34,2904.43
ORD-11962,2026-01-24,CUST-1543,4613.28,Card,0.02,0.00,,92.27,16.61,46.13,4458.27
ORD-11963,2026-01-08,CUST-6718,8002.94,UPI,0.00,0.00,,0.00,0.00,80.03,7922.91
ORD-11964,2026-01-30,CUST-2786,503.57,UPI,0.00,0.00,,0.00,0.00,5.04,498.53
ORD-11965,2026-01-14,CUST-2308,9505.08,Card,0.02,0.00,,190.10,34.22,95.05,9185.71
ORD-11966,2026-01-02,CUST-5861,7346.84,UPI,0.00,0.00,,0.00,0.00,73.47,7273.37
ORD-11967,2026-01-17,CUST-7156,8648.62,UPI,0.00,3525.24,2026-01-22,0.00,0.00,86.49,5036.89
ORD-11968,2026-01-25,CUST-1938,8996.11,Card,0.02,0.00,,179.92,32.39,89.96,8693.84
ORD-11969,2026-01-23,CUST-3685,14704.77,UPI,0.00,0.00,,0.00,0.00,147.05,14557.72
ORD-11970,2026-01-02,CUST-7021,10080.51,Card,0.02,0.00,,201.61,36.29,100.81,9741.80
ORD-11971,2026-01-08,CUST-9711,5961.14,UPI,0.00,0.00,,0.00,0.00,59.61,5901.53
ORD-11972,2026-01-28,CUST-6944,12980.94,Wallet,0.018,0.00,,233.66,42.06,129.81,12575.41
ORD-11973,2026-01-23,CUST-7227,4315.12,UPI,0.00,0.00,,0.00,0.00,43.15,4271.97
